timestep,avg_return
1024,19.60377358490566
2048,20.294117647058822
3072,19.60377358490566
4096,22.933333333333334
5120,19.528301886792452
6144,19.528301886792452
7168,21.479166666666668
8192,20.568627450980394
9216,20.41176470588235
10240,22.106382978723403
11264,23.84090909090909
12288,19.75
13312,20.86
14336,22.955555555555556
15360,20.56
16384,23.31111111111111
17408,24.023255813953487
18432,24.27906976744186
19456,22.104166666666668
20480,23.444444444444443
21504,27.07894736842105
22528,26.0
23552,20.846153846153847
24576,28.62162162162162
25600,25.8
26624,23.155555555555555
27648,23.363636363636363
28672,27.0
29696,28.57894736842105
30720,28.583333333333332
31744,25.073170731707318
32768,23.444444444444443
33792,28.47222222222222
34816,24.666666666666668
35840,33.483870967741936
36864,27.18421052631579
37888,29.34285714285714
38912,28.594594594594593
39936,27.28205128205128
40960,25.51219512195122
41984,24.833333333333332
43008,33.25
44032,28.45945945945946
45056,29.6
46080,26.475
47104,29.857142857142858
48128,30.441176470588236
49152,32.3125
50176,26.512820512820515
51200,29.714285714285715
52224,29.194444444444443
53248,38.888888888888886
54272,38.714285714285715
55296,37.57142857142857
56320,26.333333333333332
57344,34.96666666666667
58368,37.0
59392,28.405405405405407
60416,45.391304347826086
61440,38.18518518518518
62464,36.48275862068966
63488,40.15384615384615
64512,39.074074074074076
65536,40.34615384615385
66560,34.064516129032256
67584,41.69230769230769
68608,38.07142857142857
69632,41.18518518518518
70656,43.08
71680,44.208333333333336
72704,47.36363636363637
73728,38.592592592592595
74752,56.0
75776,40.61538461538461
76800,47.47826086956522
77824,43.958333333333336
78848,48.21739130434783
79872,38.333333333333336
80896,47.13636363636363
81920,51.23809523809524
82944,50.142857142857146
83968,56.8421052631579
84992,45.82608695652174
86016,52.5
87040,59.111111111111114
88064,56.31578947368421
89088,51.36363636363637
90112,55.94736842105263
91136,57.611111111111114
92160,54.0
93184,64.1875
94208,50.57142857142857
95232,58.44444444444444
96256,55.10526315789474
97280,58.05555555555556
98304,71.86666666666666
99328,74.35714285714286
100352,89.33333333333333
101376,96.9090909090909
102400,75.85714285714286
103424,99.63636363636364
104448,79.61538461538461
105472,150.14285714285714
106496,119.88888888888889
107520,181.66666666666666
108544,114.11111111111111
109568,116.22222222222223
110592,105.7
111616,147.11111111111111
112640,147.0
113664,118.33333333333333
114688,173.0
115712,158.85714285714286
116736,135.625
117760,216.2
118784,114.33333333333333
119808,168.57142857142858
120832,172.71428571428572
121856,116.33333333333333
122880,160.57142857142858
123904,108.4
124928,169.57142857142858
125952,142.5
126976,130.9
128000,221.66666666666666
129024,203.33333333333334
130048,145.5
131072,190.16666666666666
132096,166.14285714285714
133120,207.2
134144,200.0
135168,210.83333333333334
136192,209.0
137216,188.33333333333334
138240,177.33333333333334
139264,248.0
140288,263.4
141312,219.8
142336,293.75
143360,249.4
144384,267.0
145408,330.0
146432,210.6
147456,364.6666666666667
148480,292.5
149504,348.0
150528,500.0
151552,368.0
152576,450.3333333333333
153600,386.0
154624,281.5
155648,345.0
156672,282.5
157696,303.0
158720,424.3333333333333
159744,422.3333333333333
160768,384.0
161792,382.6666666666667
162816,378.6666666666667
163840,363.3333333333333
164864,372.6666666666667
165888,311.5
166912,349.6666666666667
167936,362.0
168960,347.5
169984,351.6666666666667
171008,344.3333333333333
172032,426.6666666666667
173056,270.4
174080,284.5
175104,272.5
176128,266.0
177152,231.6
178176,255.8
179200,232.4
180224,249.4
181248,151.71428571428572
182272,216.0
183296,214.2
184320,224.0
185344,220.8
186368,237.8
187392,212.8
188416,242.8
189440,257.2
190464,257.75
191488,241.6
192512,298.0
193536,294.75
194560,279.0
195584,291.0
196608,375.6666666666667
197632,284.0
198656,238.4
199680,295.25
200704,350.6666666666667
201728,342.6666666666667
202752,310.5
203776,282.25
204800,312.75
205824,384.3333333333333
206848,352.3333333333333
207872,335.5
208896,399.0
209920,369.3333333333333
210944,428.6666666666667
211968,443.6666666666667
212992,497.6666666666667
214016,438.0
215040,391.3333333333333
216064,342.6666666666667
217088,500.0
218112,500.0
219136,473.6666666666667
220160,444.0
221184,500.0
222208,467.0
223232,500.0
224256,500.0
225280,339.5
226304,500.0
227328,500.0
228352,488.6666666666667
229376,500.0
230400,475.0
231424,359.0
232448,390.0
233472,377.6666666666667
234496,330.25
235520,302.5
236544,354.0
237568,280.75
238592,322.5
239616,299.0
240640,252.2
241664,257.25
242688,251.0
243712,205.2
244736,227.6
245760,216.6
246784,190.16666666666666
247808,190.16666666666666
248832,197.33333333333334
249856,189.66666666666666
250880,173.83333333333334
251904,174.5
252928,189.33333333333334
253952,186.33333333333334
254976,181.66666666666666
256000,193.5
257024,178.0
258048,211.8
259072,191.0
260096,182.33333333333334
261120,209.2
262144,214.0
263168,212.8
264192,206.2
265216,201.16666666666666
266240,234.8
267264,229.4
268288,197.5
269312,241.4
270336,241.0
271360,220.2
272384,240.8
273408,250.6
274432,386.6666666666667
275456,254.2
276480,270.75
277504,263.75
278528,318.25
279552,333.5
280576,303.5
281600,309.75
282624,289.75
283648,355.25
284672,378.6666666666667
285696,378.0
286720,325.75
287744,395.6666666666667
288768,410.0
289792,409.3333333333333
290816,404.3333333333333
291840,438.3333333333333
292864,500.0
293888,449.6666666666667
294912,460.6666666666667
295936,385.6666666666667
296960,469.0
297984,432.3333333333333
299008,452.0
