timestep,avg_return
1024,18.357142857142858
2048,21.102040816326532
3072,22.630434782608695
4096,20.392156862745097
5120,22.0
6144,26.615384615384617
7168,25.146341463414632
8192,22.456521739130434
9216,21.448979591836736
10240,24.80952380952381
11264,27.236842105263158
12288,24.714285714285715
13312,23.954545454545453
14336,26.58974358974359
15360,24.833333333333332
16384,25.775
17408,27.289473684210527
18432,28.35135135135135
19456,25.825
20480,24.348837209302324
21504,23.244444444444444
22528,25.121951219512194
23552,25.75
24576,27.375
25600,30.529411764705884
26624,29.75
27648,38.96296296296296
28672,33.16129032258065
29696,27.473684210526315
30720,25.75
31744,39.25925925925926
32768,26.275
33792,34.25806451612903
34816,44.65217391304348
35840,37.607142857142854
36864,36.75
37888,33.354838709677416
38912,41.36
39936,40.23076923076923
40960,36.857142857142854
41984,38.25925925925926
43008,36.724137931034484
44032,55.05263157894737
45056,45.17391304347826
46080,45.75
47104,50.285714285714285
48128,39.76923076923077
49152,49.142857142857146
50176,55.526315789473685
51200,83.15384615384616
52224,59.55555555555556
53248,66.0
54272,73.0
55296,70.13333333333334
56320,96.54545454545455
57344,60.611111111111114
58368,68.375
59392,86.25
60416,65.23529411764706
61440,95.0
62464,68.125
63488,70.93333333333334
64512,79.85714285714286
65536,79.46153846153847
66560,72.0
67584,68.33333333333333
68608,87.5
69632,72.4
70656,94.91666666666667
71680,71.375
72704,82.06666666666666
73728,120.88888888888889
74752,125.88888888888889
75776,99.36363636363636
76800,131.375
77824,81.15384615384616
78848,139.125
79872,117.11111111111111
80896,110.2
81920,121.88888888888889
82944,95.27272727272727
83968,115.0
84992,88.83333333333333
86016,100.63636363636364
87040,99.72727272727273
88064,109.4
89088,94.0909090909091
90112,97.0909090909091
91136,114.22222222222223
92160,95.63636363636364
93184,105.3
94208,79.23076923076923
95232,106.0
96256,126.55555555555556
97280,130.125
98304,129.5
99328,134.5
100352,107.63636363636364
101376,125.66666666666667
102400,131.88888888888889
103424,159.28571428571428
104448,125.33333333333333
105472,164.42857142857142
106496,149.57142857142858
107520,115.66666666666667
108544,114.77777777777777
109568,128.11111111111111
110592,268.75
111616,155.85714285714286
112640,155.28571428571428
113664,125.77777777777777
114688,135.875
115712,103.2
116736,146.0
117760,109.5
118784,106.0
119808,97.0909090909091
120832,99.27272727272727
121856,84.0
122880,114.11111111111111
123904,126.33333333333333
124928,114.55555555555556
125952,104.0
126976,106.1
128000,127.88888888888889
129024,117.11111111111111
130048,132.75
131072,138.375
132096,152.0
133120,176.0
134144,172.42857142857142
135168,175.66666666666666
136192,265.5
137216,218.4
138240,273.5
139264,285.6
140288,261.25
141312,268.75
142336,326.0
143360,343.5
144384,296.25
145408,351.3333333333333
146432,342.5
147456,409.0
148480,444.6666666666667
149504,441.3333333333333
150528,419.6666666666667
151552,454.0
152576,399.6666666666667
153600,459.0
154624,326.25
155648,441.3333333333333
156672,263.0
157696,294.25
158720,295.5
159744,236.4
160768,208.33333333333334
161792,228.66666666666666
162816,210.8
163840,210.0
164864,214.4
165888,232.6
166912,318.25
167936,218.6
168960,294.0
169984,228.6
171008,500.0
172032,472.3333333333333
173056,490.6666666666667
174080,500.0
175104,500.0
176128,402.6666666666667
177152,437.3333333333333
178176,500.0
179200,416.3333333333333
180224,423.0
181248,500.0
182272,500.0
183296,500.0
184320,500.0
185344,500.0
186368,494.6666666666667
187392,500.0
188416,500.0
189440,424.3333333333333
190464,455.3333333333333
191488,491.3333333333333
192512,349.6666666666667
193536,422.0
194560,326.0
195584,312.5
196608,368.3333333333333
197632,346.75
198656,285.0
199680,281.25
200704,247.0
201728,230.8
202752,341.0
203776,292.5
204800,258.2
205824,290.25
206848,230.6
207872,277.2
208896,300.5
209920,340.0
210944,225.0
211968,259.0
212992,263.8
214016,274.0
215040,284.2
216064,397.6666666666667
217088,439.3333333333333
218112,302.25
219136,305.75
220160,282.5
221184,245.2
222208,411.0
223232,323.5
224256,463.0
225280,366.0
226304,366.0
227328,466.3333333333333
228352,340.75
229376,369.0
230400,275.8
231424,378.6666666666667
232448,306.0
233472,256.5
234496,353.5
235520,264.75
236544,248.4
237568,328.0
238592,381.6666666666667
239616,218.66666666666666
240640,315.5
241664,358.6666666666667
242688,204.33333333333334
243712,327.5
244736,240.8
245760,322.25
246784,273.75
247808,276.75
248832,276.75
249856,285.0
250880,334.0
251904,232.6
252928,322.75
253952,353.0
254976,342.3333333333333
256000,261.0
257024,406.0
258048,304.5
259072,461.0
260096,433.3333333333333
261120,423.0
262144,500.0
263168,500.0
264192,500.0
265216,500.0
266240,500.0
267264,500.0
268288,500.0
269312,500.0
270336,500.0
271360,500.0
272384,500.0
273408,500.0
274432,500.0
275456,500.0
276480,470.6666666666667
277504,498.0
278528,500.0
279552,500.0
280576,467.6666666666667
281600,500.0
282624,415.3333333333333
283648,500.0
284672,388.6666666666667
285696,500.0
286720,500.0
287744,489.6666666666667
288768,500.0
289792,500.0
290816,500.0
291840,454.0
292864,368.25
293888,453.3333333333333
294912,437.6666666666667
295936,411.0
296960,379.3333333333333
297984,421.6666666666667
299008,371.0
