timestep,avg_return
1024,25.048780487804876
2048,23.22222222222222
3072,24.558139534883722
4096,27.105263157894736
5120,29.77777777777778
6144,29.457142857142856
7168,27.86842105263158
8192,31.176470588235293
9216,34.064516129032256
10240,32.5625
11264,42.32
12288,42.0
13312,44.65217391304348
14336,46.583333333333336
15360,49.95238095238095
16384,56.526315789473685
17408,80.76923076923077
18432,93.9090909090909
19456,71.73333333333333
20480,75.28571428571429
21504,76.14285714285714
22528,94.0909090909091
23552,128.75
24576,98.41666666666667
25600,107.4
26624,83.15384615384616
27648,128.77777777777777
28672,136.5
29696,145.5
30720,114.22222222222223
31744,163.28571428571428
32768,154.14285714285714
33792,148.625
34816,156.71428571428572
35840,116.4
36864,104.5
37888,83.3076923076923
38912,93.18181818181819
39936,81.0
40960,72.06666666666666
41984,62.1764705882353
43008,74.07142857142857
44032,86.08333333333333
45056,64.3125
46080,80.78571428571429
47104,123.22222222222223
48128,102.0909090909091
49152,138.44444444444446
50176,186.33333333333334
51200,245.2
52224,317.0
53248,362.0
54272,256.75
55296,278.25
56320,159.57142857142858
57344,262.5
58368,336.75
59392,162.14285714285714
60416,219.5
61440,288.5
62464,406.3333333333333
63488,389.3333333333333
64512,366.6666666666667
65536,434.6666666666667
66560,357.3333333333333
67584,353.3333333333333
68608,208.2
69632,302.0
70656,295.25
71680,254.6
72704,206.0
73728,109.0
74752,129.88888888888889
75776,277.5
76800,169.0
77824,271.4
78848,260.25
79872,208.0
80896,400.6666666666667
81920,283.0
82944,295.0
83968,400.6666666666667
84992,387.6666666666667
86016,429.0
87040,500.0
88064,460.3333333333333
89088,437.6666666666667
90112,275.5
91136,500.0
92160,439.3333333333333
93184,385.6666666666667
94208,396.6666666666667
95232,462.3333333333333
96256,471.3333333333333
97280,443.6666666666667
98304,500.0
99328,398.6666666666667
100352,428.3333333333333
101376,500.0
102400,439.3333333333333
103424,450.0
104448,448.6666666666667
105472,342.0
106496,273.0
107520,261.5
108544,219.0
109568,320.75
110592,224.2
111616,295.0
112640,296.0
113664,289.75
114688,285.5
115712,292.75
116736,357.0
117760,351.5
118784,338.75
119808,451.3333333333333
120832,474.6666666666667
121856,500.0
122880,500.0
123904,500.0
124928,500.0
125952,498.0
126976,500.0
128000,500.0
129024,468.6666666666667
130048,364.3333333333333
131072,189.83333333333334
132096,134.875
133120,153.0
134144,118.11111111111111
135168,98.18181818181819
136192,90.08333333333333
137216,93.83333333333333
138240,76.78571428571429
139264,88.83333333333333
140288,83.76923076923077
141312,78.14285714285714
142336,69.33333333333333
143360,84.07692307692308
144384,77.64285714285714
145408,87.58333333333333
146432,97.45454545454545
147456,102.7
148480,85.76923076923077
149504,95.63636363636364
150528,94.5
151552,94.72727272727273
152576,111.8
153600,136.25
154624,164.57142857142858
155648,161.14285714285714
156672,176.0
157696,207.2
158720,166.42857142857142
159744,235.0
160768,272.75
161792,240.6
162816,288.25
163840,279.25
164864,303.75
165888,301.25
166912,311.75
167936,345.0
168960,231.16666666666666
169984,232.0
171008,285.5
172032,185.33333333333334
173056,251.0
174080,237.6
175104,254.2
176128,206.0
177152,219.0
178176,136.875
179200,149.85714285714286
180224,146.375
181248,157.85714285714286
182272,145.375
183296,157.85714285714286
184320,135.22222222222223
185344,139.25
186368,184.0
187392,148.0
188416,149.85714285714286
189440,154.625
190464,186.66666666666666
191488,184.66666666666666
192512,202.0
193536,208.2
194560,213.2
195584,233.5
196608,262.0
197632,294.25
198656,365.3333333333333
199680,266.5
200704,464.0
201728,274.0
202752,500.0
203776,357.0
204800,370.0
205824,470.6666666666667
206848,447.6666666666667
207872,457.3333333333333
208896,399.6666666666667
209920,430.3333333333333
210944,468.0
211968,400.0
212992,415.0
214016,500.0
215040,500.0
216064,493.6666666666667
217088,500.0
218112,500.0
219136,377.3333333333333
220160,500.0
221184,376.6666666666667
222208,500.0
223232,500.0
224256,500.0
225280,394.0
226304,500.0
227328,377.3333333333333
228352,500.0
229376,380.0
230400,384.0
231424,410.6666666666667
232448,339.25
233472,386.3333333333333
234496,444.0
235520,439.3333333333333
236544,500.0
237568,500.0
238592,500.0
239616,500.0
240640,500.0
241664,500.0
242688,500.0
243712,500.0
244736,500.0
245760,500.0
246784,500.0
247808,500.0
248832,500.0
249856,500.0
250880,375.3333333333333
251904,369.0
252928,500.0
253952,308.25
254976,368.6666666666667
256000,261.6
257024,299.75
258048,295.0
259072,261.4
260096,258.0
261120,218.33333333333334
262144,155.33333333333334
263168,119.9090909090909
264192,140.33333333333334
265216,378.75
266240,208.2
267264,60.36
268288,112.4
269312,113.9
270336,110.9
271360,260.25
272384,178.83333333333334
273408,209.2
274432,124.0
275456,229.2
276480,500.0
277504,158.0
278528,258.75
279552,259.75
280576,500.0
281600,341.6666666666667
282624,500.0
283648,210.8
284672,379.25
285696,257.75
286720,500.0
287744,500.0
288768,500.0
289792,500.0
290816,379.25
291840,500.0
292864,450.3333333333333
293888,379.75
294912,417.6666666666667
295936,258.25
296960,231.8
297984,389.6666666666667
299008,269.5
