timestep,avg_return
1024,22.27659574468085
2048,25.170731707317074
3072,28.486486486486488
4096,24.833333333333332
5120,27.210526315789473
6144,26.325
7168,33.87096774193548
8192,31.606060606060606
9216,34.96666666666667
10240,32.15625
11264,44.65217391304348
12288,39.84615384615385
13312,40.53846153846154
14336,35.44827586206897
15360,46.26086956521739
16384,60.705882352941174
17408,61.588235294117645
18432,59.44444444444444
19456,58.4
20480,96.63636363636364
21504,73.33333333333333
22528,70.6
23552,96.33333333333333
24576,80.3076923076923
25600,94.91666666666667
26624,82.92857142857143
27648,92.66666666666667
28672,76.73333333333333
29696,83.53846153846153
30720,102.8
31744,73.35714285714286
32768,107.27272727272727
33792,103.5
34816,180.66666666666666
35840,228.6
36864,147.42857142857142
37888,98.81818181818181
38912,88.42857142857143
39936,74.06666666666666
40960,76.64285714285714
41984,77.92857142857143
43008,88.83333333333333
44032,73.42857142857143
45056,91.08333333333333
46080,151.71428571428572
47104,149.0
48128,185.42857142857142
49152,206.8
50176,181.5
51200,163.42857142857142
52224,195.66666666666666
53248,137.875
54272,116.44444444444444
55296,94.75
56320,112.2
57344,96.54545454545455
58368,88.0
59392,85.91666666666667
60416,96.63636363636364
61440,103.54545454545455
62464,111.45454545454545
63488,113.5
64512,94.54545454545455
65536,155.85714285714286
66560,136.25
67584,106.1
68608,133.75
69632,284.5
70656,172.14285714285714
71680,199.83333333333334
72704,295.0
73728,400.3333333333333
74752,422.3333333333333
75776,325.5
76800,323.5
77824,392.0
78848,365.5
79872,236.16666666666666
80896,328.0
81920,259.6
82944,431.6666666666667
83968,303.5
84992,316.25
86016,209.16666666666666
87040,264.5
88064,283.5
89088,399.0
90112,481.0
91136,302.5
92160,362.5
93184,495.3333333333333
94208,347.6666666666667
95232,346.6666666666667
96256,395.3333333333333
97280,492.3333333333333
98304,478.3333333333333
99328,440.3333333333333
100352,342.0
101376,256.5
102400,252.2
103424,177.83333333333334
104448,276.8
105472,248.8
106496,358.5
107520,448.3333333333333
108544,500.0
109568,437.3333333333333
110592,371.5
111616,269.25
112640,370.25
113664,235.0
114688,215.0
115712,158.85714285714286
116736,117.66666666666667
117760,213.5
118784,147.0
119808,119.66666666666667
120832,183.33333333333334
121856,120.33333333333333
122880,110.0
123904,130.25
124928,130.625
125952,176.85714285714286
126976,120.0
128000,133.25
129024,120.11111111111111
130048,149.28571428571428
131072,145.625
132096,124.0
133120,123.11111111111111
134144,123.88888888888889
135168,114.88888888888889
136192,114.66666666666667
137216,136.125
138240,133.0
139264,131.125
140288,133.25
141312,122.22222222222223
142336,134.875
143360,172.0
144384,170.83333333333334
145408,189.0
146432,210.8
147456,210.0
148480,259.25
149504,273.0
150528,295.5
151552,300.25
152576,418.0
153600,438.3333333333333
154624,471.0
155648,480.6666666666667
156672,386.6666666666667
157696,303.75
158720,215.2
159744,173.57142857142858
160768,136.0
161792,143.625
162816,114.9
163840,117.22222222222223
164864,108.4
165888,89.25
166912,88.08333333333333
167936,99.9090909090909
168960,98.9090909090909
169984,107.7
171008,91.83333333333333
172032,105.2
173056,121.33333333333333
174080,106.1
175104,110.6
176128,115.0
177152,140.5
178176,132.5
179200,129.0
180224,140.0
181248,143.375
182272,143.375
183296,164.57142857142858
184320,157.28571428571428
185344,203.33333333333334
186368,160.57142857142858
187392,197.66666666666666
188416,208.0
189440,256.6
190464,245.6
191488,220.8
192512,284.75
193536,286.75
194560,404.0
195584,358.3333333333333
196608,396.3333333333333
197632,415.3333333333333
198656,354.3333333333333
199680,500.0
200704,372.3333333333333
201728,386.3333333333333
202752,424.3333333333333
203776,433.6666666666667
204800,450.3333333333333
205824,416.6666666666667
206848,430.6666666666667
207872,385.6666666666667
208896,255.0
209920,500.0
210944,456.6666666666667
211968,500.0
212992,500.0
214016,500.0
215040,500.0
216064,500.0
217088,500.0
218112,500.0
219136,500.0
220160,364.6666666666667
221184,500.0
222208,500.0
223232,500.0
224256,500.0
225280,500.0
226304,500.0
227328,427.6666666666667
228352,271.75
229376,217.2
230400,182.16666666666666
231424,176.0
232448,149.14285714285714
233472,135.0
234496,195.66666666666666
235520,119.4
236544,137.125
237568,196.0
238592,201.66666666666666
239616,247.6
240640,277.25
241664,423.0
242688,500.0
243712,500.0
244736,500.0
245760,500.0
246784,500.0
247808,500.0
248832,500.0
249856,500.0
250880,497.3333333333333
251904,500.0
252928,500.0
253952,500.0
254976,482.0
256000,463.3333333333333
257024,500.0
258048,500.0
259072,365.6666666666667
260096,364.6666666666667
261120,500.0
262144,500.0
263168,361.25
264192,340.5
265216,311.75
266240,196.66666666666666
267264,177.28571428571428
268288,135.75
269312,134.88888888888889
270336,108.5
271360,85.83333333333333
272384,102.72727272727273
273408,91.16666666666667
274432,77.71428571428571
275456,88.58333333333333
276480,93.63636363636364
277504,102.9
278528,99.72727272727273
279552,109.4
280576,112.0
281600,113.3
282624,120.66666666666667
283648,133.625
284672,116.77777777777777
285696,123.0
286720,135.5
287744,134.0
288768,139.75
289792,148.42857142857142
290816,154.28571428571428
291840,148.57142857142858
292864,160.14285714285714
293888,151.14285714285714
294912,159.71428571428572
295936,151.71428571428572
296960,165.57142857142858
297984,159.71428571428572
299008,157.0
